"frame_num","time_elapsed","bboxes"
"21","6.611968040466309","[[0.573900580406189,0.42225632071495056,0.6337457299232483,0.5090956091880798],[0.1537545919418335,0.13157211244106293,0.3740021884441376,0.5615701079368591]]"
"22","6.606847763061523","[[0.5780196785926819,0.427560955286026,0.638342022895813,0.514175295829773],[0.15946373343467712,0.1422155797481537,0.37189897894859314,0.5603976249694824]]"
"23","6.603775978088379","[[0.5791223049163818,0.42678049206733704,0.6388924717903137,0.5114309787750244],[0.17006370425224304,0.15230165421962738,0.37493038177490234,0.5598451495170593]]"
"24","6.599679946899414","[[0.580249011516571,0.42427852749824524,0.6382085084915161,0.506320595741272],[0.17716039717197418,0.15626782178878784,0.37706494331359863,0.5531631708145142]]"
"25","6.620160102844238","[[0.5808678269386292,0.42195719480514526,0.6376044750213623,0.5026737451553345],[0.18714137375354767,0.1626010239124298,0.382784366607666,0.5466266870498657]]"
"26","6.6211838722229","[[0.5839931964874268,0.41303008794784546,0.6398763060569763,0.4928262233734131],[0.19559074938297272,0.16267450153827667,0.3856480121612549,0.5350710153579712]]"
"27","4.512767791748047","[[0.5863171219825745,0.41809406876564026,0.6408383846282959,0.4952221214771271],[0.20208054780960083,0.1563970446586609,0.38741162419319153,0.5215359926223755]]"
"28","4.513792037963867","[[0.5876794457435608,0.41508904099464417,0.6419644951820374,0.4918655753135681],[0.20920567214488983,0.14750458300113678,0.3887214660644531,0.49832698702812195]]"
"29","8.721407890319824","[[0.5871013402938843,0.4117366373538971,0.6419917941093445,0.4898092746734619],[0.21486768126487732,0.1361786425113678,0.38882896304130554,0.47603556513786316]]"
"30","4.532224178314209","[[0.5911621451377869,0.41079404950141907,0.6471939086914062,0.4908502697944641],[0.21755348145961761,0.1320205181837082,0.3868106007575989,0.462431401014328]]"
"31","4.531199932098389","[[0.5930776596069336,0.4124496281147003,0.6514065861701965,0.4964997172355652],[0.2224443554878235,0.1280001997947693,0.3888203501701355,0.4496738314628601]]"
"32","6.632448196411133","[[0.5947619080543518,0.416831374168396,0.6519169807434082,0.5000750422477722],[0.22746998071670532,0.12638919055461884,0.3917042016983032,0.43899914622306824]]"
"33","6.6314239501953125","[[0.5969789028167725,0.4196065664291382,0.6558640003204346,0.5044456720352173],[0.23240378499031067,0.13031843304634094,0.39505481719970703,0.4377811849117279]]"
"34","4.518911838531494","[[0.59375,0.3984375,0.6499999761581421,0.4781250059604645],[0.5998238921165466,0.42046433687210083,0.6593204140663147,0.5063047409057617],[0.23444625735282898,0.1316102296113968,0.3959871232509613,0.43672484159469604]]"
"35","8.729599952697754","[[0.5961375832557678,0.39801302552223206,0.6455292701721191,0.4660507142543793],[0.6017865538597107,0.4205206632614136,0.6614739298820496,0.5066365003585815],[0.23865868151187897,0.14081527292728424,0.3981742262840271,0.4410761296749115]]"
"36","4.533247947692871","[[0.5996313095092773,0.3980163633823395,0.639954686164856,0.45356234908103943],[0.6037495136260986,0.42057743668556213,0.6636272072792053,0.5069678425788879],[0.24113045632839203,0.15433953702449799,0.3979620635509491,0.44612807035446167]]"
"37","6.6314239501953125","[[0.6045011878013611,0.39991533756256104,0.6330040097236633,0.43917837738990784],[0.602780818939209,0.4159415364265442,0.662932813167572,0.5016968846321106],[0.2414688915014267,0.1704055815935135,0.39695316553115845,0.4596655070781708]]"
"38","6.6314239501953125","[[0.5979166626930237,0.3734374940395355,0.6541666388511658,0.4546875059604645],[0.6034607291221619,0.3936728239059448,0.6319636106491089,0.4329358637332916],[0.5992228388786316,0.40648481249809265,0.6612567901611328,0.4958849847316742],[0.2440049797296524,0.18689078092575073,0.4021700620651245,0.4779112637042999]]"
"39","4.530176162719727","[[0.5979166626930237,0.3734374940395355,0.6541666388511658,0.4546875059604645],[0.6024203300476074,0.3874303102493286,0.6309232115745544,0.4266933500766754],[0.5957103967666626,0.4021543264389038,0.6602334976196289,0.4949639141559601],[0.24420015513896942,0.19995857775211334,0.402046799659729,0.4932616353034973]]"
"40","4.534272193908691","[[0.5979166626930237,0.3734374940395355,0.6541666388511658,0.4546875059604645],[0.5943426489830017,0.4008694887161255,0.6584667563438416,0.49331438541412354],[0.2490130364894867,0.2148457020521164,0.40391385555267334,0.5134915113449097]]"
