"frame_num","time_elapsed","bboxes"
"27","21.215103149414062","[[0.21642479300498962,0.15794751048088074,0.3790343105792999,0.5188291668891907],[0.5888856649398804,0.40418311953544617,0.6367353200912476,0.5086278319358826]]"
"28","20.694015502929688","[[0.21854546666145325,0.13868962228298187,0.37190935015678406,0.5030069947242737],[0.5904684662818909,0.40541133284568787,0.636211097240448,0.5035167932510376]]"
"29","23.44041633605957","[[0.22445090115070343,0.1340402513742447,0.3810648024082184,0.4893783628940582],[0.5925334692001343,0.402731716632843,0.6355963945388794,0.4990486204624176]]"
"30","21.46406364440918","[[0.22923783957958221,0.12874752283096313,0.38146138191223145,0.47647523880004883],[0.5970975160598755,0.40662649273872375,0.6428024768829346,0.5041173100471497]]"
"31","24.217599868774414","[[0.2340797483921051,0.12363847345113754,0.3862139582633972,0.4616383910179138],[0.5981367230415344,0.40433451533317566,0.6465454697608948,0.5125265717506409]]"
"32","20.170751571655273","[[0.23664340376853943,0.12393543124198914,0.38625770807266235,0.4545634686946869],[0.5987301468849182,0.40450409054756165,0.6491478681564331,0.5149175524711609]]"
"33","21.758975982666016","[[0.24246028065681458,0.12899746000766754,0.3816421926021576,0.4480504095554352],[0.6012338995933533,0.40574395656585693,0.650041937828064,0.516200602054596]]"
"34","21.769216537475586","[[0.24207715690135956,0.12447463721036911,0.38074952363967896,0.4515267610549927],[0.599861741065979,0.4093429446220398,0.6498810648918152,0.5182686448097229]]"
"35","21.84499168395996","[[0.2462068498134613,0.13574738800525665,0.38882943987846375,0.46036460995674133],[0.6022769212722778,0.41134434938430786,0.6520284414291382,0.5159828066825867]]"
"36","20.606016159057617","[[0.25196295976638794,0.15358079969882965,0.39642295241355896,0.4755781292915344],[0.6065932512283325,0.4092085063457489,0.6575520634651184,0.5131576061248779]]"
"37","21.396480560302734","[[0.25587454438209534,0.18084917962551117,0.40122586488723755,0.483883798122406],[0.6087275147438049,0.40294164419174194,0.6610615253448486,0.5109153389930725]]"
"38","22.763519287109375","[[0.25494372844696045,0.1812768131494522,0.4016014635562897,0.5095822215080261],[0.6075012683868408,0.3955234885215759,0.6608325839042664,0.5029399991035461]]"
"39","22.418432235717773","[[0.25501421093940735,0.19255533814430237,0.4022795557975769,0.5295132398605347],[0.6026221513748169,0.394344687461853,0.6587520241737366,0.5023781061172485]]"
"40","21.126144409179688","[[0.26096102595329285,0.20476529002189636,0.4050613343715668,0.5407189726829529],[0.601599395275116,0.3903626799583435,0.6566232442855835,0.500505268573761]]"
"41","19.491840362548828","[[0.26693040132522583,0.22519169747829437,0.4093800485134125,0.5436968207359314],[0.599277675151825,0.38876375555992126,0.6549712419509888,0.501003086566925]]"
"42","21.4517765045166","[[0.2655816674232483,0.23887993395328522,0.4096613824367523,0.5512639284133911],[0.5993824005126953,0.39284008741378784,0.6524625420570374,0.4962365925312042]]"
"43","19.737600326538086","[[0.2733408808708191,0.25492528080940247,0.41984671354293823,0.5647862553596497],[0.5973722338676453,0.3907218277454376,0.650604784488678,0.49442243576049805]]"
"44","19.877887725830078","[[0.2810137867927551,0.2466783970594406,0.4188475012779236,0.5578759908676147],[0.5952640175819397,0.3876812160015106,0.6500172019004822,0.49347102642059326]]"
"45","21.64441680908203","[[0.2871471047401428,0.24179573357105255,0.4222847521305084,0.5477560758590698],[0.595124363899231,0.3826543390750885,0.6516696810722351,0.4919942021369934]]"
"46","20.24959945678711","[[0.2900574505329132,0.23445211350917816,0.4244934022426605,0.5477386713027954],[0.5948042273521423,0.38364654779434204,0.6490061283111572,0.4895952343940735]]"
"47","23.50079917907715","[[0.2996060252189636,0.22978709638118744,0.43532103300094604,0.5372243523597717],[0.5938193798065186,0.3831077814102173,0.6473915576934814,0.49112117290496826]]"
"48","19.497983932495117","[[0.30479151010513306,0.22515326738357544,0.4431350827217102,0.540117084980011],[0.5946102738380432,0.3877025842666626,0.6478418111801147,0.4930700659751892]]"
"49","19.96406364440918","[[0.3129531741142273,0.22237235307693481,0.4523729681968689,0.5362750887870789],[0.594773530960083,0.3958589732646942,0.6497436761856079,0.5014881491661072]]"
"50","20.321279525756836","[[0.31582513451576233,0.22231100499629974,0.4540732502937317,0.528521716594696],[0.5952143669128418,0.39999690651893616,0.6480158567428589,0.5027782917022705]]"
"51","20.308992385864258","[[0.3225606083869934,0.22394448518753052,0.45281219482421875,0.5199864506721497],[0.5942190885543823,0.40059369802474976,0.6468756794929504,0.5089197158813477]]"
"52","20.33340835571289","[[0.32497039437294006,0.23440004885196686,0.45185914635658264,0.511680543422699],[0.5947577357292175,0.4048115313053131,0.6451665759086609,0.5087347626686096]]"
"53","20.270944595336914","[[0.5941979289054871,0.4080826938152313,0.6453580856323242,0.5144593715667725],[0.33009830117225647,0.2461508959531784,0.45732489228248596,0.5178499221801758]]"
"54","19.955711364746094","[[0.5949156284332275,0.4118060767650604,0.6457465887069702,0.5153972506523132],[0.33568310737609863,0.24190659821033478,0.4401267170906067,0.5240572094917297]]"
"55","22.24127960205078","[[0.596613883972168,0.4111541211605072,0.6464651823043823,0.5114239454269409],[0.33916351199150085,0.2518073618412018,0.4510093629360199,0.5395729541778564]]"
"56","30.78041648864746","[[0.34003788232803345,0.2654787600040436,0.4483071267604828,0.5510040521621704],[0.5994856953620911,0.40772178769111633,0.6493550539016724,0.5072087645530701]]"
"57","22.767616271972656","[[0.3454033136367798,0.2881416976451874,0.4491896629333496,0.5507065057754517],[0.5987246632575989,0.4038197696208954,0.6488536596298218,0.5064465999603271]]"
"58","22.147136688232422","[[0.3470287322998047,0.30038779973983765,0.4531460702419281,0.55808025598526],[0.598332941532135,0.39466363191604614,0.6484392881393433,0.5005931258201599]]"
"59","20.10419273376465","[[0.6005157828330994,0.38900259137153625,0.6477242112159729,0.49033018946647644],[0.34955406188964844,0.31310251355171204,0.4535277485847473,0.5652176141738892]]"
