"frame_num","time_elapsed","bboxes"
"141","718.1625366210938","[[0.2677992284297943,0.1796041876077652,0.39458218216896057,0.48896676301956177],[0.532405436038971,0.3333485722541809,0.5735577940940857,0.45803990960121155]]"
"142","736.6700439453125","[[0.2661244571208954,0.1837846338748932,0.3927955627441406,0.4895600974559784],[0.5322504639625549,0.3395366966724396,0.573137640953064,0.46271467208862305],[0.38411009311676025,0.7771590948104858,0.4248989224433899,0.8853328227996826]]"
"143","750.1279296875","[[0.26198819279670715,0.1872309297323227,0.38886985182762146,0.49631744623184204],[0.5314423441886902,0.3472486436367035,0.5725880861282349,0.471233993768692],[0.380772203207016,0.7827529311180115,0.42091605067253113,0.8972256779670715]]"
"144","752.7040405273438","[[0.2560882270336151,0.18993845582008362,0.3845466077327728,0.49945029616355896],[0.5303688645362854,0.35249149799346924,0.5718721747398376,0.47744128108024597]]"
"145","717.2784423828125","[[0.25019392371177673,0.18910425901412964,0.3802470266819,0.5026367902755737],[0.5274032354354858,0.35672613978385925,0.5695617198944092,0.481349915266037],[0.36697813868522644,0.8010915517807007,0.406410813331604,0.91127610206604]]"
"146","734.6173706054688","[[0.24632887542247772,0.1912500411272049,0.37770384550094604,0.5077431797981262],[0.5274454355239868,0.357381671667099,0.5681019425392151,0.4783894419670105]]"
"147","755.7605590820312","[[0.24603815376758575,0.19058705866336823,0.3782414197921753,0.5099643468856812],[0.5279300808906555,0.3523380756378174,0.5687528848648071,0.47148677706718445],[0.36107873916625977,0.8050310611724854,0.40231674909591675,0.920939564704895]]"
"148","719.1240234375","[[0.24624602496623993,0.19122815132141113,0.3794897198677063,0.5128523111343384],[0.5299790501594543,0.349420964717865,0.5700304508209229,0.46814265847206116],[0.3599869906902313,0.811555802822113,0.400661438703537,0.9242166876792908]]"
"149","720.1527099609375","[[0.24791131913661957,0.19430255889892578,0.38084810972213745,0.5170455574989319],[0.5307799577713013,0.34715181589126587,0.5712667107582092,0.4686722755432129]]"
"150","757.2989501953125","[[0.24928554892539978,0.19838947057724,0.3829229772090912,0.5200847387313843],[0.5307796001434326,0.3444758355617523,0.5717301964759827,0.4652084708213806]]"
"151","752.9193115234375","[[0.2517126798629761,0.20679379999637604,0.3848690688610077,0.5239179730415344],[0.53294438123703,0.3424080014228821,0.5730635523796082,0.46317046880722046]]"
"152","774.0303344726562","[[0.255451500415802,0.2113957703113556,0.38738110661506653,0.5297547578811646],[0.5317875146865845,0.3391815423965454,0.5734696984291077,0.4627132713794708]]"
"153","748.46240234375","[[0.2594030201435089,0.2116260528564453,0.3912591338157654,0.5320562720298767],[0.5314348340034485,0.3349102735519409,0.5733165144920349,0.4604441225528717]]"
