"frame_num","time_elapsed","bboxes"
"3844","973.5147094726562","[[0.08196139335632324,0.3375404477119446,0.14706800878047943,0.45792752504348755],[0.5930009484291077,0.17159824073314667,0.6582877039909363,0.3618740737438202],[0.3851831555366516,0.37440574169158936,0.3993653357028961,0.40438875555992126],[0.21664100885391235,0.35944226384162903,0.23046255111694336,0.3909608721733093],[0.283587247133255,0.3776494264602661,0.29803526401519775,0.4045419991016388],[0.6307490468025208,0.5612742900848389,0.6510130763053894,0.6223926544189453]]"
"3845","972.5820922851562","[[0.08902105689048767,0.33578020334243774,0.1547224521636963,0.45556825399398804],[0.5965462327003479,0.16836528480052948,0.6619930863380432,0.35908427834510803],[0.39284250140190125,0.3729313313961029,0.4070620536804199,0.40315431356430054],[0.22517246007919312,0.35698235034942627,0.2394150197505951,0.3880669176578522],[0.2925814390182495,0.3766338527202606,0.3070732653141022,0.40413641929626465],[0.6341225504875183,0.5588874220848083,0.6541712880134583,0.6193423271179199],[0.22541265189647675,0.07497407495975494,0.2505880296230316,0.1419735699892044]]"
"3846","973.605224609375","[[0.09429796785116196,0.3332080841064453,0.159488707780838,0.4543132781982422],[0.598251461982727,0.16809239983558655,0.6649559140205383,0.35790932178497314],[0.398995578289032,0.3720431923866272,0.41359296441078186,0.40189820528030396],[0.3004778325557709,0.3729653060436249,0.3148368000984192,0.4008868336677551],[0.23205949366092682,0.35417595505714417,0.2459874153137207,0.38507163524627686],[0.6363580822944641,0.5568546056747437,0.6560577154159546,0.6169133186340332],[0.2297993004322052,0.07498519122600555,0.2541560232639313,0.13889342546463013]]"
"3847","972.5574340820312","[[0.09616294503211975,0.33197399973869324,0.16153748333454132,0.45375746488571167],[0.5992170572280884,0.16820575296878815,0.6660012006759644,0.357780396938324],[0.4037000834941864,0.3722021281719208,0.4188983738422394,0.40402835607528687],[0.23812241852283478,0.3523826003074646,0.2518354654312134,0.38259440660476685],[0.3064262568950653,0.3709624111652374,0.32070308923721313,0.3989061117172241],[0.23506507277488708,0.07550834119319916,0.2593277096748352,0.13997912406921387],[0.6370692849159241,0.555377721786499,0.655627965927124,0.6154450178146362]]"
"3848","972.4926147460938","[[0.09913045912981033,0.3337281346321106,0.16515658795833588,0.45476922392845154],[0.6016971468925476,0.16929367184638977,0.668434739112854,0.3579518496990204],[0.31319963932037354,0.3691343665122986,0.3279552161693573,0.3977786898612976],[0.41051116585731506,0.3723128139972687,0.4252833127975464,0.4026545286178589],[0.2454719841480255,0.3495956063270569,0.2593119442462921,0.3801925778388977],[0.24124164879322052,0.07312647253274918,0.2652350664138794,0.13805091381072998],[0.6391118168830872,0.5548199415206909,0.6589410901069641,0.6135336756706238]]"
"3849","972.4521484375","[[0.10261049121618271,0.33281418681144714,0.17034821212291718,0.45547768473625183],[0.6044939756393433,0.1663370132446289,0.6717853546142578,0.3576267957687378],[0.321524441242218,0.3664540648460388,0.33653590083122253,0.3952941596508026],[0.25364038348197937,0.34718558192253113,0.2680432200431824,0.37905582785606384],[0.41728755831718445,0.3721877634525299,0.4315575063228607,0.4019009470939636],[0.2474282681941986,0.07506152987480164,0.2712344527244568,0.13862650096416473]]"
"3850","973.9140014648438","[[0.10583808273077011,0.33566877245903015,0.17304307222366333,0.45714911818504333],[0.6072413325309753,0.16723152995109558,0.6752709746360779,0.358037531375885],[0.4236239790916443,0.372119665145874,0.4386270344257355,0.40321242809295654],[0.26143524050712585,0.3477579951286316,0.2752699553966522,0.37847116589546204],[0.32907718420028687,0.3620942234992981,0.3440827429294586,0.39204728603363037],[0.25495460629463196,0.07556487619876862,0.2784869074821472,0.13886435329914093],[0.6460345983505249,0.5508279204368591,0.6653587222099304,0.6118123531341553]]"
"3851","974.150634765625","[[0.10725904256105423,0.33920398354530334,0.17575687170028687,0.4608822166919708],[0.6091970205307007,0.17035791277885437,0.677361249923706,0.3570539951324463],[0.4295537769794464,0.3697589337825775,0.44503822922706604,0.4017234742641449],[0.3363172113895416,0.3605822026729584,0.35135143995285034,0.3903818130493164],[0.26931124925613403,0.34686315059661865,0.28334519267082214,0.37872278690338135],[0.18690051138401031,0.359619140625,0.2026531994342804,0.39659860730171204],[0.2615995705127716,0.07366038858890533,0.285159707069397,0.13729627430438995]]"
"3852","973.423828125","[[0.10861324518918991,0.34269022941589355,0.1767173856496811,0.46457210183143616],[0.6120918989181519,0.169922336935997,0.6816759705543518,0.3566020727157593],[0.4350667893886566,0.3698577880859375,0.450541615486145,0.4019482731819153],[0.19384817779064178,0.36147770285606384,0.21066761016845703,0.3979676365852356],[0.276922345161438,0.34937456250190735,0.29066142439842224,0.38027456402778625],[0.3431394398212433,0.3605610728263855,0.35760772228240967,0.3894149363040924],[0.2664951980113983,0.07704946398735046,0.2902902662754059,0.13943758606910706],[0.650249719619751,0.5515400767326355,0.6693772077560425,0.6093798875808716]]"
"3853","973.0523681640625","[[0.10807009041309357,0.34527647495269775,0.1760968118906021,0.4680352210998535],[0.6140121817588806,0.17009040713310242,0.684342086315155,0.3560452163219452],[0.43969401717185974,0.36849313974380493,0.45529428124427795,0.40099358558654785],[0.2001022845506668,0.36335793137550354,0.216707244515419,0.39963623881340027],[0.2825738489627838,0.3511921167373657,0.29649531841278076,0.3823755085468292],[0.3486193120479584,0.3604341745376587,0.3630864918231964,0.3891110122203827],[0.2712302505970001,0.07660703361034393,0.29522430896759033,0.14025704562664032]]"
"3854","972.8927001953125","[[0.10613269358873367,0.34304746985435486,0.17498904466629028,0.4682539105415344],[0.6156222820281982,0.1713160276412964,0.6861671805381775,0.3557256758213043],[0.20573683083057404,0.36454856395721436,0.22268687188625336,0.4021033048629761],[0.44440922141075134,0.36727195978164673,0.4600802958011627,0.399580717086792],[0.28849947452545166,0.3523563742637634,0.3025665283203125,0.38347122073173523],[0.3529549241065979,0.35907575488090515,0.36794033646583557,0.38817939162254333],[0.2753886878490448,0.07754218578338623,0.2994077801704407,0.14098265767097473],[0.6516941785812378,0.5491207242012024,0.6713772416114807,0.6075738668441772]]"
"3855","973.3628540039062","[[0.10554082691669464,0.34157493710517883,0.17461605370044708,0.4675830602645874],[0.6177797317504883,0.16925160586833954,0.6869491934776306,0.3562746047973633],[0.4501986503601074,0.3646739423274994,0.46550485491752625,0.3974195122718811],[0.21246521174907684,0.36531585454940796,0.22891765832901,0.40200427174568176],[0.3584386110305786,0.3578314185142517,0.3736368715763092,0.38785648345947266],[0.294778048992157,0.3519367277622223,0.30912789702415466,0.3830778896808624],[0.27971941232681274,0.07600991427898407,0.30383309721946716,0.13900412619113922]]"
"3856","972.5220947265625","[[0.10588930547237396,0.33870652318000793,0.1748005449771881,0.46596989035606384],[0.6205384731292725,0.16900555789470673,0.6907464861869812,0.3559943735599518],[0.45508891344070435,0.3620544970035553,0.47097593545913696,0.39515963196754456],[0.219078928232193,0.3652120530605316,0.2352852076292038,0.40188735723495483],[0.30139970779418945,0.35146504640579224,0.3155255913734436,0.3818616569042206],[0.3637358844280243,0.35784050822257996,0.37870851159095764,0.3881082832813263],[0.28512847423553467,0.0769212618470192,0.30898362398147583,0.1400551199913025]]"
"3857","973.1962280273438","[[0.10457123816013336,0.33786147832870483,0.1734609156847,0.464093416929245],[0.621508002281189,0.16896286606788635,0.6927751898765564,0.35490140318870544],[0.46096038818359375,0.3587048053741455,0.4754656255245209,0.39011889696121216],[0.30638694763183594,0.34954044222831726,0.32061389088630676,0.38085585832595825],[0.22465156018733978,0.3657791018486023,0.24027588963508606,0.4018212556838989],[0.367700457572937,0.35885488986968994,0.382526695728302,0.3879295885562897],[0.2879336178302765,0.07537775486707687,0.31119582056999207,0.13717719912528992],[0.6564158201217651,0.5445632338523865,0.6747084259986877,0.6031448841094971]]"
"3858","973.0178833007812","[[0.1020560935139656,0.33631986379623413,0.17073339223861694,0.4621467888355255],[0.621183454990387,0.16711853444576263,0.6930258870124817,0.35452231764793396],[0.46452316641807556,0.3553479015827179,0.47953078150749207,0.3877997100353241],[0.3101739287376404,0.3471364378929138,0.32434722781181335,0.37883952260017395],[0.22759918868541718,0.36427387595176697,0.24407975375652313,0.4008675515651703],[0.37009021639823914,0.35825076699256897,0.385147362947464,0.3877713680267334],[0.2895873188972473,0.07367752492427826,0.3127436935901642,0.13601282238960266],[0.6536458134651184,0.5422927141189575,0.6736533641815186,0.6020687222480774]]"
"3859","973.3143310546875","[[0.10104911774396896,0.3324225842952728,0.1706099808216095,0.4600438177585602],[0.6208575963973999,0.16568361222743988,0.6935611963272095,0.35407352447509766],[0.2310573011636734,0.36185017228126526,0.24803805351257324,0.3996967077255249],[0.4681755006313324,0.3534639775753021,0.4834168255329132,0.386707603931427],[0.3133629560470581,0.3443749248981476,0.3276636004447937,0.3761235177516937],[0.37267768383026123,0.35689419507980347,0.3876928985118866,0.38742560148239136],[0.2918749153614044,0.07358373701572418,0.31486275792121887,0.13552644848823547],[0.6544515490531921,0.5416703820228577,0.673501193523407,0.5999971032142639],[0.15655755996704102,0.31812819838523865,0.19113768637180328,0.39236608147621155]]"
"3860","973.8511352539062","[[0.10273256152868271,0.3302742540836334,0.17288430035114288,0.45902279019355774],[0.6225878596305847,0.1658409684896469,0.6956755518913269,0.35277190804481506],[0.2370491474866867,0.3601069450378418,0.2540048360824585,0.3980823755264282],[0.47354447841644287,0.3519079387187958,0.4882737696170807,0.38388606905937195],[0.31875285506248474,0.3420773148536682,0.3331013023853302,0.37383022904396057],[0.3769976496696472,0.35632482171058655,0.39222997426986694,0.3870117664337158],[0.29581981897354126,0.07483364641666412,0.31861793994903564,0.13686974346637726],[0.6559417843818665,0.5402934551239014,0.6752322912216187,0.5989112257957458]]"
"3861","973.6998291015625","[[0.10331066697835922,0.32765689492225647,0.17360185086727142,0.4582119882106781],[0.62327641248703,0.16575226187705994,0.6967437863349915,0.35277843475341797],[0.2407839298248291,0.3581763803958893,0.2580043077468872,0.3964603841304779],[0.3226184546947479,0.3395189940929413,0.33711689710617065,0.3720748722553253],[0.38028132915496826,0.3556632995605469,0.3957524299621582,0.3858805000782013],[0.4781029522418976,0.3512784540653229,0.4928481876850128,0.3835616707801819],[0.2976304888725281,0.07371391355991364,0.3202921748161316,0.1351487785577774],[0.6550807952880859,0.5389267802238464,0.6744568347930908,0.5963783860206604]]"
"3862","973.8088989257812","[[0.622677206993103,0.16408322751522064,0.6965466737747192,0.34987396001815796],[0.1023322269320488,0.32555434107780457,0.17334100604057312,0.4566703736782074],[0.24254098534584045,0.35531556606292725,0.26031985878944397,0.3950328230857849],[0.48105892539024353,0.3500697612762451,0.49621063470840454,0.38355427980422974],[0.38231393694877625,0.3535096049308777,0.39757272601127625,0.38407596945762634],[0.3242284655570984,0.33623576164245605,0.33903688192367554,0.3687908947467804],[0.29858511686325073,0.07288479804992676,0.3211328387260437,0.13352420926094055],[0.16264159977436066,0.31186428666114807,0.19884110987186432,0.3920040726661682]]"
"3863","972.9481811523438","[[0.10032195597887039,0.3226940631866455,0.17285187542438507,0.45462971925735474],[0.6216582655906677,0.16307906806468964,0.6960175037384033,0.348641961812973],[0.24406853318214417,0.3510982096195221,0.2615429759025574,0.390339195728302],[0.3254379630088806,0.3331834077835083,0.34024399518966675,0.3650801181793213],[0.48305636644363403,0.3502509891986847,0.499047189950943,0.38445013761520386],[0.3838944435119629,0.3513360023498535,0.39944157004356384,0.3817373514175415],[0.29886525869369507,0.07176104933023453,0.3214323818683624,0.1327941119670868],[0.16943825781345367,0.3204396367073059,0.19677849113941193,0.3830626904964447],[0.653045117855072,0.5344955921173096,0.6731346845626831,0.59383624792099]]"
"3864","972.5517578125","[[0.09927915781736374,0.32031989097595215,0.17219178378582,0.4527892768383026],[0.6204939484596252,0.16247910261154175,0.6950543522834778,0.3481048047542572],[0.24488601088523865,0.34690266847610474,0.2625718116760254,0.38674867153167725],[0.3267916440963745,0.3300386071205139,0.34169068932533264,0.3623719811439514],[0.48619481921195984,0.35121017694473267,0.5020357370376587,0.3856887221336365],[0.38580000400543213,0.3475702106952667,0.40137016773223877,0.3786708414554596],[0.6513272523880005,0.5335569381713867,0.6718088984489441,0.5927104949951172],[0.2993260622024536,0.0702567994594574,0.3220486044883728,0.132038876414299],[0.16413924098014832,0.3118082284927368,0.19564087688922882,0.3840968608856201]]"
"3865","972.80224609375","[[0.09859485924243927,0.31893664598464966,0.17128510773181915,0.4509985148906708],[0.6188923716545105,0.16358661651611328,0.6925853490829468,0.34728676080703735],[0.24566753208637238,0.3439384698867798,0.2632717788219452,0.3836650848388672],[0.3280213177204132,0.3281642496585846,0.34267041087150574,0.36076200008392334],[0.489674836397171,0.3523777425289154,0.5052896738052368,0.38702669739723206],[0.3871456980705261,0.3446824848651886,0.4028955101966858,0.37704312801361084],[0.29933106899261475,0.06924799829721451,0.32257774472236633,0.1313728243112564],[0.1593993604183197,0.30463907122612,0.19336195290088654,0.3807632029056549],[0.649599015712738,0.5326571464538574,0.6700315475463867,0.5903360247612]]"
"3866","973.115966796875","[[0.09815859794616699,0.3176369369029999,0.17070651054382324,0.44884923100471497],[0.6176462173461914,0.16231301426887512,0.6907318234443665,0.3458997905254364],[0.24600791931152344,0.3412919044494629,0.2641296088695526,0.38127467036247253],[0.49276018142700195,0.35351768136024475,0.508823812007904,0.3884439468383789],[0.32870274782180786,0.326217383146286,0.3437415659427643,0.35923677682876587],[0.3886565864086151,0.3431674540042877,0.40466490387916565,0.3746676445007324],[0.6478976011276245,0.5331088900566101,0.6692696213722229,0.5896186828613281],[0.2994430363178253,0.0683240070939064,0.3227488696575165,0.1305360645055771],[0.15842770040035248,0.3068394064903259,0.1906297355890274,0.37977954745292664]]"
"3867","972.764892578125","[[0.09876354038715363,0.3165515661239624,0.1706443428993225,0.4464430510997772],[0.6165875792503357,0.1621314138174057,0.6898646950721741,0.3451695740222931],[0.24636368453502655,0.3393024206161499,0.26452964544296265,0.3794984221458435],[0.4961872696876526,0.3536631464958191,0.5121918320655823,0.38869932293891907],[0.32983872294425964,0.32505932450294495,0.3450232148170471,0.35841619968414307],[0.39086535573005676,0.340501993894577,0.40629252791404724,0.37248796224594116],[0.6473501920700073,0.5318871140480042,0.6674601435661316,0.5879327654838562],[0.2996947467327118,0.0670337826013565,0.32330700755119324,0.12895283102989197]]"
"3868","973.0706787109375","[[0.09959152340888977,0.3127416670322418,0.1723252683877945,0.44406211376190186],[0.6159135699272156,0.16105596721172333,0.6896127462387085,0.34465330839157104],[0.2468467503786087,0.3368086814880371,0.2659473121166229,0.37895044684410095],[0.49996569752693176,0.3528735041618347,0.5161606669425964,0.38804423809051514],[0.33095091581344604,0.32473015785217285,0.34665051102638245,0.35868263244628906],[0.3929022550582886,0.3383302688598633,0.4090670943260193,0.37018826603889465],[0.6458724737167358,0.5295938849449158,0.6657397747039795,0.5875608921051025],[0.30059605836868286,0.06463547796010971,0.3238089382648468,0.12672635912895203]]"
"3869","973.2953491210938","[[0.10018005222082138,0.31122472882270813,0.17392811179161072,0.44259700179100037],[0.6151620745658875,0.16021877527236938,0.6890317797660828,0.343391478061676],[0.2476176768541336,0.3368763029575348,0.26666900515556335,0.37899884581565857],[0.3324364423751831,0.32524314522743225,0.3477482795715332,0.35831913352012634],[0.5037500262260437,0.35234469175338745,0.520140528678894,0.387729674577713],[0.39528197050094604,0.33793196082115173,0.410856157541275,0.36949214339256287],[0.6459057927131653,0.5293851494789124,0.665442705154419,0.5868021249771118]]"
"3870","973.15283203125","[[0.10119841992855072,0.3099525272846222,0.17394424974918365,0.44043171405792236],[0.6148156523704529,0.15768340229988098,0.6891589760780334,0.3413656949996948],[0.24780069291591644,0.3377886712551117,0.26691219210624695,0.3796660304069519],[0.33326658606529236,0.32519179582595825,0.3487917482852936,0.35920450091362],[0.5074509978294373,0.35133999586105347,0.5234030485153198,0.3860132396221161],[0.3967200815677643,0.33637991547584534,0.41308215260505676,0.36999180912971497],[0.6433562636375427,0.5283786058425903,0.6646641492843628,0.5859118700027466],[0.3007659614086151,0.05979812890291214,0.3245171010494232,0.12315672636032104]]"
"3871","973.189453125","[[0.10263892263174057,0.3098781108856201,0.1750645786523819,0.440165638923645],[0.6138560771942139,0.154867485165596,0.6885841488838196,0.3390377461910248],[0.24847103655338287,0.3400622308254242,0.2667493522167206,0.3811871409416199],[0.3341311514377594,0.3264029324054718,0.3496820032596588,0.36101824045181274],[0.5102220177650452,0.34892547130584717,0.5263541340827942,0.3842306137084961],[0.3986031711101532,0.3374960124492645,0.41482287645339966,0.3703800141811371],[0.643060028553009,0.5274305939674377,0.6631908416748047,0.5856044292449951]]"
"3872","973.079345703125","[[0.10343091189861298,0.30899545550346375,0.17660890519618988,0.4399842619895935],[0.6130898594856262,0.1533253788948059,0.6878476738929749,0.33633723855018616],[0.2477872520685196,0.3420315384864807,0.2666175067424774,0.383109986782074],[0.33472415804862976,0.32748526334762573,0.3501552641391754,0.36217013001441956],[0.40072306990623474,0.3378133475780487,0.41688621044158936,0.372170627117157],[0.512999951839447,0.3450620770454407,0.5299602150917053,0.3825846314430237],[0.6420229077339172,0.5270619988441467,0.6618461012840271,0.5851412415504456],[0.2998047471046448,0.05904044210910797,0.32385629415512085,0.12164413928985596]]"
"3873","973.2168579101562","[[0.10474666208028793,0.3090384900569916,0.17761871218681335,0.4405043423175812],[0.611400306224823,0.14854581654071808,0.68747878074646,0.335533082485199],[0.3354348838329315,0.32771819829940796,0.3508621156215668,0.36343055963516235],[0.24714668095111847,0.3438909649848938,0.26649677753448486,0.38522717356681824],[0.5159376263618469,0.34473615884780884,0.5320309400558472,0.38015174865722656],[0.4026258587837219,0.3394402861595154,0.4193037748336792,0.37344223260879517],[0.6415013074874878,0.5268964767456055,0.6611211895942688,0.5846147537231445],[0.29946088790893555,0.059099141508340836,0.3235965073108673,0.1218869537115097]]"
"3874","972.7584228515625","[[0.1058943048119545,0.30830830335617065,0.17823022603988647,0.43910646438598633],[0.6098155379295349,0.14826653897762299,0.6869552731513977,0.3361338973045349],[0.24667368829250336,0.34404537081718445,0.2663295269012451,0.3859666585922241],[0.3363763391971588,0.3268900215625763,0.35158100724220276,0.36237096786499023],[0.5179084539413452,0.34035545587539673,0.535373330116272,0.37817174196243286],[0.4053223431110382,0.3391636908054352,0.4218243360519409,0.3734230399131775],[0.6394240260124207,0.5259997844696045,0.6587886214256287,0.5845915675163269],[0.2994356155395508,0.05814347788691521,0.3237513303756714,0.12092210352420807]]"
"3875","972.4348754882812","[[0.10735457390546799,0.3072786033153534,0.1798105537891388,0.4386266767978668],[0.6083522439002991,0.14835403859615326,0.6859465837478638,0.3362293541431427],[0.24654929339885712,0.34269893169403076,0.26611384749412537,0.3849022388458252],[0.3372695744037628,0.32574525475502014,0.35285282135009766,0.36131343245506287],[0.5207582712173462,0.337380975484848,0.5383595824241638,0.3752002716064453],[0.4078310430049896,0.33913612365722656,0.4245140254497528,0.3742385804653168],[0.6353904008865356,0.5252528786659241,0.6549862027168274,0.5845128893852234],[0.29949951171875,0.05731622129678726,0.3236461281776428,0.11988575011491776]]"
"3876","973.2180786132812","[[0.6063728332519531,0.14737428724765778,0.6840969920158386,0.33572518825531006],[0.10857917368412018,0.30715060234069824,0.18110963702201843,0.43804946541786194],[0.24625515937805176,0.34090983867645264,0.26623019576072693,0.3839634954929352],[0.3383687138557434,0.32279476523399353,0.35460931062698364,0.35961124300956726],[0.5244210958480835,0.33543553948402405,0.5412858128547668,0.371835321187973],[0.41073548793792725,0.3372076153755188,0.4277617037296295,0.3730502724647522],[0.6349669098854065,0.5246608257293701,0.6552096009254456,0.5838407278060913],[0.29951950907707214,0.05607251450419426,0.3228316307067871,0.11831755191087723]]"
"3877","972.4736938476562","[[0.6039820313453674,0.15249906480312347,0.6794632077217102,0.33841702342033386],[0.10861357301473618,0.3092828094959259,0.18152976036071777,0.44031253457069397],[0.24527095258235931,0.34087181091308594,0.26525622606277466,0.38424545526504517],[0.5249484777450562,0.33414414525032043,0.5426000952720642,0.37218230962753296],[0.33902817964553833,0.3218441605567932,0.3550097644329071,0.3584536910057068],[0.41242119669914246,0.337451308965683,0.42922666668891907,0.37292325496673584],[0.632698118686676,0.5254604816436768,0.6518442034721375,0.583357572555542],[0.2982298731803894,0.05744900554418564,0.3216991722583771,0.1198144257068634]]"
"3878","973.2131958007812","[[0.5998580455780029,0.16272443532943726,0.6728565096855164,0.3438858687877655],[0.10791902244091034,0.3209601044654846,0.18075303733348846,0.4469801187515259],[0.24312767386436462,0.3448701500892639,0.26255711913108826,0.3891603946685791],[0.33828553557395935,0.32564446330070496,0.3546917140483856,0.3620956838130951],[0.525725781917572,0.3399784564971924,0.5432005524635315,0.37798967957496643],[0.41245323419570923,0.34168756008148193,0.43007707595825195,0.377338707447052],[0.08114288747310638,0.3038160502910614,0.11611523479223251,0.37911415100097656],[0.6271415948867798,0.5278919339179993,0.6462154388427734,0.5866181254386902],[0.29630184173583984,0.06331153959035873,0.3196035921573639,0.1251250058412552]]"
"3879","973.237548828125","[[0.10631348192691803,0.3289141356945038,0.17858648300170898,0.45686694979667664],[0.5961671471595764,0.1709970235824585,0.6671057939529419,0.349454402923584],[0.24064135551452637,0.34968310594558716,0.260952889919281,0.39615488052368164],[0.5254217982292175,0.34664344787597656,0.5435861945152283,0.38640162348747253],[0.3373519778251648,0.3309188485145569,0.35399729013442993,0.3673381805419922],[0.41195324063301086,0.34774038195610046,0.4295339584350586,0.3835866153240204],[0.0701066181063652,0.3154841363430023,0.1059115007519722,0.39388948678970337],[0.29428830742836,0.07340347021818161,0.3170202672481537,0.13444732129573822]]"
"3880","972.6578369140625","[[0.589474618434906,0.1794494390487671,0.659009575843811,0.35821303725242615],[0.1047443374991417,0.33839911222457886,0.1774391084909439,0.46906062960624695],[0.23854094743728638,0.35516655445098877,0.2592531740665436,0.40194734930992126],[0.05922823026776314,0.32317936420440674,0.09920302033424377,0.40463265776634216],[0.5252882838249207,0.35664814710617065,0.5430880784988403,0.39595744013786316],[0.33679816126823425,0.3371589481830597,0.3533284068107605,0.37401852011680603],[0.41140392422676086,0.3537110686302185,0.4288836419582367,0.38946351408958435]]"
"3881","973.29541015625","[[0.5847039818763733,0.19450192153453827,0.6527523398399353,0.3653612732887268],[0.10246246308088303,0.3488726317882538,0.17704175412654877,0.47799450159072876],[0.2364855259656906,0.36098337173461914,0.257600337266922,0.40686970949172974],[0.04900963976979256,0.3263750970363617,0.09175761789083481,0.4087991416454315],[0.33598020672798157,0.34290438890457153,0.35265350341796875,0.38079407811164856],[0.41103774309158325,0.36044129729270935,0.42822226881980896,0.3964366912841797],[0.5249755382537842,0.3660803437232971,0.5427491664886475,0.40620774030685425],[0.2896498739719391,0.09070615470409393,0.31237348914146423,0.1513506919145584]]"
"3882","973.8761596679688","[[0.10002656280994415,0.3546048402786255,0.17359283566474915,0.48519977927207947],[0.5798378586769104,0.20077604055404663,0.6476194262504578,0.37676408886909485],[0.0387459360063076,0.3307698369026184,0.08241052180528641,0.4146495759487152],[0.23495574295520782,0.36522015929222107,0.2556188106536865,0.4134700298309326],[0.33510830998420715,0.3487268090248108,0.3523586392402649,0.3865516483783722],[0.410875529050827,0.36675840616226196,0.4275628328323364,0.4020114243030548],[0.5249264240264893,0.3760923743247986,0.542841911315918,0.41484424471855164],[0.2881574332714081,0.09923050552606583,0.31137973070144653,0.1593279242515564]]"
"3883","972.5498657226562","[[0.09657159447669983,0.3618125319480896,0.17083041369915009,0.49351710081100464],[0.5763254165649414,0.20856614410877228,0.6418924331665039,0.3829110860824585],[0.028665419667959213,0.3333582580089569,0.07404331117868423,0.4206376075744629],[0.2325717806816101,0.3716167211532593,0.2542071044445038,0.4180413484573364],[0.3339563012123108,0.35463449358940125,0.35152962803840637,0.39278092980384827],[0.5234739780426025,0.383304625749588,0.5420762896537781,0.42539119720458984],[0.4099642336368561,0.37364453077316284,0.4269111454486847,0.40946251153945923],[0.2861003875732422,0.10859936475753784,0.30844846367836,0.1676153987646103]]"
"3884","972.7896118164062","[[0.09470716118812561,0.37027350068092346,0.16755345463752747,0.5005719065666199],[0.5713339447975159,0.21456976234912872,0.6375395059585571,0.39314383268356323],[0.23106643557548523,0.3765222132205963,0.2525005042552948,0.42427295446395874],[0.01874461956322193,0.3392097055912018,0.06358442455530167,0.4247458577156067],[0.3332287073135376,0.3610784709453583,0.350393146276474,0.3995456099510193],[0.5234242081642151,0.39091983437538147,0.5421033501625061,0.4321430027484894],[0.40991055965423584,0.3801701068878174,0.42675524950027466,0.4154289662837982],[0.28436413407325745,0.11204762756824493,0.3081046938896179,0.1736629754304886]]"
"3885","972.8698120117188","[[0.09216359257698059,0.3736511766910553,0.16510149836540222,0.5050534605979919],[0.5676236748695374,0.22570295631885529,0.6329566240310669,0.39733248949050903],[0.2297436147928238,0.38220372796058655,0.2512704133987427,0.43141233921051025],[0.008913468569517136,0.3398762345314026,0.055358536541461945,0.42928728461265564],[0.33296844363212585,0.36744534969329834,0.35017290711402893,0.4062953591346741],[0.5227161645889282,0.3958744406700134,0.5418070554733276,0.43785539269447327],[0.40938377380371094,0.3861713409423828,0.4266741871833801,0.4215967357158661]]"
"3886","972.4927978515625","[[0.08839676529169083,0.37930309772491455,0.16190485656261444,0.5098851919174194],[0.5651276111602783,0.23282557725906372,0.6305138468742371,0.4037777781486511],[0.22713501751422882,0.3882666826248169,0.25017306208610535,0.4385024309158325],[0.00018504286708775908,0.3399909734725952,0.04679038003087044,0.4329824447631836],[0.3324395716190338,0.3738346993923187,0.34994736313819885,0.4140005111694336],[0.5226337909698486,0.399126261472702,0.5415480136871338,0.44088444113731384],[0.40830478072166443,0.39241138100624084,0.42613258957862854,0.4283948838710785],[0.27983665466308594,0.12203016132116318,0.3023463785648346,0.1827598214149475]]"
"3887","973.0040283203125","[[0.08385951817035675,0.3815758228302002,0.15850505232810974,0.513905942440033],[0.5612296462059021,0.23583583533763885,0.6264883875846863,0.4117082357406616],[0.0,0.3433535397052765,0.0357302650809288,0.4359739124774933],[0.2256561666727066,0.39553192257881165,0.24811166524887085,0.4454319179058075],[0.3318972885608673,0.3807911276817322,0.34902629256248474,0.4211728274822235],[0.522127091884613,0.40258973836898804,0.5417004823684692,0.4461868107318878],[0.407416433095932,0.3990490138530731,0.42497000098228455,0.43502378463745117],[0.2774597406387329,0.12647967040538788,0.3003508150577545,0.1871514767408371]]"
"3888","973.2682495117188","[[0.07910619676113129,0.38625195622444153,0.15464018285274506,0.5182139277458191],[0.5577113628387451,0.24106884002685547,0.6219758987426758,0.41369909048080444],[0.22400282323360443,0.40131089091300964,0.2464057058095932,0.4529971480369568],[0.3315582871437073,0.38846713304519653,0.34893882274627686,0.4283106029033661],[0.4062466621398926,0.40566325187683105,0.4239875376224518,0.4408186078071594],[0.5224215388298035,0.4049983024597168,0.5420173406600952,0.44791409373283386],[1.4875007764203474e-05,0.34992843866348267,0.025694873183965683,0.43952763080596924],[0.27521371841430664,0.12998491525650024,0.299113929271698,0.19087286293506622]]"
"3889","972.3482055664062","[[0.07538535445928574,0.3893153667449951,0.15062880516052246,0.521509051322937],[0.5529539585113525,0.24556034803390503,0.6183775663375854,0.418418824672699],[0.2223341017961502,0.4074297249317169,0.2453770488500595,0.4587017893791199],[0.3314580023288727,0.3919759690761566,0.34951847791671753,0.43289923667907715],[0.5230547785758972,0.4071837067604065,0.5427452325820923,0.4486498534679413],[0.4053695797920227,0.4108453392982483,0.4242992103099823,0.44728970527648926],[0.5778254866600037,0.6017407178878784,0.5970444083213806,0.6597527265548706]]"
